batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_011	劳保防护	安全带/安全绳	SAFE-000015	五点式安全带	类型：五点式；款式：欧式		套	五点式欧式安全带	usable	缺失规格：执行标准；整理依据：执行标准/承载等级缺失，按欧式五点安全带候选；导入口径：confirm_then_import；重分类：劳保耗材/坠落防护 -> 劳保防护/高处防护；分类置信度：high；五点式安全带是人员高处防坠防护用品。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：五点式安全带是安全带结构类型，不应独立二级族。；下一步：合并到安全带/安全绳，第三层保留五点式安全带并维护标准和挂点。
batch_011	劳保防护	安全带/安全绳	SAFE-000026	安全绳	类型：五点式；挂钩：双钩		套	五点式双钩安全绳	needs_review	缺失规格：执行标准；长度；整理依据：执行标准、长度、承载缺失，坠落防护用品关键规格不足；导入口径：do_not_import_missing_specs；重分类：劳保耗材/坠落防护 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	劳保防护	安全带/安全绳	SAFE-000074	防坠器	承重：300kg；长度：30米；锁具：双锁		个	300KG30米防坠器双锁	usable	缺失规格：品牌；整理依据：认证标准/品牌缺失；导入口径：confirm_then_import；重分类：安全防护/高处防护 -> 劳保防护/高处防护；分类置信度：high；防坠器是人员高处作业防护用品。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：防坠器是高处坠落防护装置，与安全带安全绳配套使用。；下一步：合并到安全带/安全绳，第三层保留防坠器并维护长度、承重、认证。
batch_011	劳保防护	安全带/安全绳	SAFE-000080	五点式安全带	型式：五点式；缓冲：是		个	五点式缓冲安全带	needs_review	缺失规格：类型；材质；规格；安全等级；认证标准；整理依据：认证标准/挂钩类型缺失，可能影响安全带SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/高处防护 -> 劳保防护/高处防护；分类置信度：high；五点式安全带是人员高处防坠防护用品。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：五点式安全带是安全带结构类型，不应独立二级族。；下一步：合并到安全带/安全绳，第三层保留五点式安全带并维护标准和挂点。
batch_011	劳保防护	安全带/安全绳	SAFE-000101	安全绳	直径：Φ14		米	安全绳Φ14	needs_review	缺失规格：材质；整理依据：材质/认证/破断拉力缺失，会影响安全绳SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/安全绳 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	劳保防护	安全带/安全绳	SAFE-000118	五点式安全带	类型：五点式		副	五点式安全带	needs_review	缺失规格：执行标准；整理依据：执行标准/承载等级缺失，会影响安全带SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/安全带 -> 劳保防护/高处防护；分类置信度：high；五点式安全带是人员高处防坠防护用品。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：五点式安全带是安全带结构类型，不应独立二级族。；下一步：合并到安全带/安全绳，第三层保留五点式安全带并维护标准和挂点。
batch_011	劳保防护	安全带/安全绳	SAFE-000120	安全带	类型：全身式；挂钩：大钩		条	全身大钩安全带	needs_review	缺失规格：执行标准；整理依据：执行标准/承载等级缺失，坠落防护用品关键规格不足；导入口径：do_not_import_missing_specs；重分类：安全防护/安全带 -> 劳保防护/高处防护；分类置信度：high；全身式安全带为人员高处防护用品。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全带是坠落防护用品，符合目标安全带/安全绳族。；下一步：合并到安全带/安全绳，第三层保留安全带并维护型式、挂钩、认证。
batch_011	劳保防护	安全带/安全绳	SAFE-000129	安全绳	直径：Φ16		米	安全绳Φ16	needs_review	缺失规格：材质；整理依据：材质/承载/认证标准缺失，安全防护用品关键规格不足；导入口径：do_not_import_missing_specs；重分类：安全防护/安全绳 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	劳保防护	安全带/安全绳	SAFE-000138	安全绳	直径：Φ8		米	安全绳Φ8	needs_review	缺失规格：材质；整理依据：材质/承载/认证标准缺失，会影响安全绳SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/安全绳 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	劳保防护	安全带/安全绳	SAFE-000139	安全绳	直径：Φ10		米	安全绳Φ10	needs_review	缺失规格：材质；整理依据：材质/承载/认证标准缺失，会影响安全绳SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/安全绳 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	劳保防护	安全带/安全绳	SAFE-000140	安全绳	直径：Φ12		米	安全绳Φ12	needs_review	缺失规格：材质；整理依据：材质/承载/认证标准缺失，会影响安全绳SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/安全绳 -> 劳保防护/高处防护；分类置信度：medium；样例含五点式双钩和安全绳，按人员坠落防护归口。；二级物料族人工预览：合并 -> 劳保防护/安全带/安全绳；置信度：高；判断：安全绳是坠落防护用品，和安全带同属高处防护目标族。；下一步：合并到安全带/安全绳，第三层保留安全绳并维护直径、长度、挂钩。
batch_011	电气电料	电气箱柜	ELEC-000009	电箱	型号/规格：P230		个	P230电箱	usable	缺失规格：品牌；型号；整理依据：P230语义未明，按原型号/规格保留；导入口径：confirm_then_import；重分类：电气材料/配电箱 -> 电气电料/低压电器；分类置信度：high；电箱为低压配电箱柜类电气物料。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“电箱”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
batch_011	电气电料	电气箱柜	ELEC-000035	电箱	规格：250A		个	250A电箱	needs_review	缺失规格：尺寸；整理依据：箱体尺寸缺失，可能影响配电箱SKU区分；导入口径：do_not_import_missing_specs；重分类：电气材料/配电箱 -> 电气电料/低压电器；分类置信度：high；电箱为低压配电箱柜类电气物料。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“电箱”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
batch_011	电气电料	电气箱柜	ELEC-000129	双开门电箱	定制：是；结构：双开门；适配功率：11kW		个	定做双开门11千瓦电箱	needs_review	缺失规格：品牌；型号；电压；电流；安装方式；整理依据：定制件尺寸/IP等级/图纸/元件配置缺失，无法唯一确定电箱SKU；导入口径：do_not_import_missing_specs；重分类：定制件/电气箱柜 -> 电气电料/电气箱柜；分类置信度：medium；本质为电气箱柜；推荐无对应二级，按电气箱柜新建。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“双开门电箱”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
batch_011	电气电料	电气箱柜	ELEC-000153	配电箱壳体	材质：不锈钢；安装环境：室外；尺寸：500*600*300		只	不锈钢室外箱500*600*300	needs_review	缺失规格：品牌；型号；电压；电流；安装方式；整理依据：防护等级/板厚缺失，会影响室外箱SKU区分；导入口径：do_not_import_missing_specs；重分类：电气/配电箱壳体 -> 电气电料/电气辅材；分类置信度：high；配电箱壳体是电气箱柜辅材。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“电箱壳体”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
batch_011	电气电料	电气箱柜	ELEC-000172	户外电箱	定制：是；材质：不锈钢；安装环境：户外；适配功率：7.5KW		台	订制不锈钢户外电箱7.5KW	needs_review	缺失规格：尺寸；整理依据：尺寸/图纸/电气配置缺失，定制电箱需复核；导入口径：do_not_import_missing_specs；重分类：定制件/配电箱 -> 电气电料/电气箱柜；分类置信度：medium；户外电箱本质为电气箱柜；推荐无对应二级，按电气箱柜新建。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“户外电箱”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
batch_011	电气电料	电气箱柜	ELEC-000175	不锈钢户外箱	材质：不锈钢；适用环境：户外；尺寸：500*600*200		个	不锈钢户外箱500*600*200	needs_review	缺失规格：品牌；型号；电压；电流；安装方式；整理依据：防护等级/板厚缺失，会影响户外箱SKU区分；导入口径：do_not_import_missing_specs；重分类：电气/配电箱壳体 -> 电气电料/电气辅材；分类置信度：medium；户外配电箱壳体属电气箱柜辅材，材质不决定一级分类。；二级物料族人工预览：复核 -> 电气电料/电气箱柜；置信度：中；判断：旧族“不锈钢户外箱”是电箱、电柜或控制箱本体，目标二级族表尚未提供电气箱柜族，用低压电器或电工辅材承接都容易混淆。；下一步：目标族表缺失，建议在电气电料下新增“电气箱柜”；本批先作为候选目标并复核尺寸、材质、安装环境和回路用途。
